Price,Address,City,Province,Details,URL,Image File
"$1,099,000","38 GOYO GATE,",Vaughan,ON,4 bed 4 bath,https://www.remax.ca/luxury/on/vaughan-real-estate/38-goyo-gate-wp_idm73000004-27197348-lst,No Image Available
"$465,000","119 - 180 MARKHAM ROAD,",Toronto E08,ON,2 bed 2 bath,https://www.remax.ca/on/toronto-e08-real-estate/119-180-markham-road-wp_idm73000004-27197333-lst,images/119___180_MARKHAM_ROAD__Toronto_E08__ON.jpg
"$649,900","305 - 55 COLLINSGROVE ROAD,",Toronto E10,ON,3 bed 2 bath,https://www.remax.ca/on/toronto-e10-real-estate/305-55-collinsgrove-road-wp_idm73000004-27197334-lst,images/305___55_COLLINSGROVE_ROAD__Toronto_E10__ON.jpg
"$899,000","113 MASTERSON LANE,",Ajax,ON,4 bed 4 bath,https://www.remax.ca/on/ajax-real-estate/113-masterson-lane-wp_idm73000004-27197330-lst,images/113_MASTERSON_LANE__Ajax__ON.jpg
"$929,900","12 DONLEVY CRESCENT,",Whitby,ON,4 bed 4 bath,https://www.remax.ca/on/whitby-real-estate/12-donlevy-crescent-wp_idm73000004-27197326-lst,images/12_DONLEVY_CRESCENT__Whitby__ON.jpg
"$569,000","1715 - 100 WINGARDEN COURT W,",Toronto E11,ON,2 bed 2 bath,https://www.remax.ca/on/toronto-e11-real-estate/1715-100-wingarden-court-w-wp_idm73000004-27197329-lst,images/1715___100_WINGARDEN_COURT_W__Toronto_E11__ON.jpg
"$899,000","3404 - 15 MERCER STREET,",Toronto C01,ON,3 bed 2 bath,https://www.remax.ca/luxury/on/toronto-c01-real-estate/3404-15-mercer-street-wp_idm73000004-27197320-lst,images/3404___15_MERCER_STREET__Toronto_C01__ON.jpg
"$1,299,800","60 FLAMING ROSE WAY,",Toronto C14,ON,4 bed 3 bath,https://www.remax.ca/luxury/on/toronto-c14-real-estate/60-flaming-rose-way-wp_idm73000004-27197312-lst,images/60_FLAMING_ROSE_WAY__Toronto_C14__ON.jpg
"$739,900","203 - 62 FOREST MANOR ROAD,",Toronto C15,ON,2 bed 2 bath,https://www.remax.ca/on/toronto-c15-real-estate/203-62-forest-manor-road-wp_idm73000004-27197307-lst,images/203___62_FOREST_MANOR_ROAD__Toronto_C15__ON.jpg
"$890,000","2505 - 115 BLUE JAYS WAY,",Toronto C01,ON,3 bed 2 bath,https://www.remax.ca/luxury/on/toronto-c01-real-estate/2505-115-blue-jays-way-wp_idm73000004-27197308-lst,No Image Available
"$319,900","115 CHANTLER Road,",Pelham,ON,n/a bed 0 bath,https://www.remax.ca/on/pelham-real-estate/115-chantler-road-wp_idm73000004-27197293-lst,No Image Available
"$492,000","785 CLEARCREST CRESCENT,",Ottawa,ON,3 bed 2 bath,https://www.remax.ca/on/ottawa-real-estate/785-clearcrest-crescent-wp_idm73000004-27197260-lst,No Image Available
"$458,800","1316 CHURCHILL STREET,",Cornwall,ON,n/a bed 0 bath,https://www.remax.ca/on/cornwall-real-estate/1316-churchill-street-wp_idm73000004-27197269-lst,No Image Available
"$963,000","224 ALEX POLOWIN AVENUE,",Ottawa,ON,4 bed 4 bath,https://www.remax.ca/on/ottawa-real-estate/224-alex-polowin-avenue-wp_idm73000004-27197253-lst,No Image Available
"$499,000","11514 QUEEN STREET,",Inkerman,ON,3 bed 2 bath,https://www.remax.ca/luxury/on/inkerman-real-estate/11514-queen-street-wp_idm73000004-27197252-lst,No Image Available
"$150,000","7 Long Point Double Brook Road,",St. Anthony,NL,2 bed 1 bath,https://www.remax.ca/nl/st-anthony-real-estate/7-long-point-double-brook-road-wp_idm73000004-27192014-lst,images/7_Long_Point_Double_Brook_Road__St__Anthony__NL.jpg
"$369,000","3 Hamilton River Road,",Happy Valley Goose Bay,NL,2 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/3-hamilton-river-road-wp_idm73000004-27187806-lst,images/3_Hamilton_River_Road__Happy_Valley_Goose_Bay__NL.jpg
"$399,000","10 Park Drive,",Rocky Harbour,NL,5 bed 4 bath,https://www.remax.ca/luxury/nl/rocky-harbour-real-estate/10-park-drive-wp_idm73000004-27185743-lst,images/10_Park_Drive__Rocky_Harbour__NL.jpg
"$69,000","26 Museum Road,",Twillingate,NL,1 bed 1 bath,https://www.remax.ca/nl/twillingate-real-estate/26-museum-road-wp_idm73000004-27181479-lst,images/26_Museum_Road__Twillingate__NL.jpg
"$275,000","1 Riverview Drive,",Happy Valley Goose Bay,NL,3 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/1-riverview-drive-wp_idm73000004-27181419-lst,images/1_Riverview_Drive__Happy_Valley_Goose_Bay__NL.jpg
"$649,000","1 Fudge Lane,",Kings Point,NL,10 bed 5 bath,https://www.remax.ca/nl/kings-point-real-estate/1-fudge-lane-wp_idm73000004-27180643-lst,images/1_Fudge_Lane__Kings_Point__NL.jpg
"$20,000","Lot #1 Main Street,",Sally's Cove,NL,n/a bed 0 bath,https://www.remax.ca/nl/sally-s-cove-real-estate/lot-1-main-street-wp_idm73000004-27180559-lst,No Image Available
"$20,000","#2 Lot Main Street,",Sally's Cove,NL,n/a bed 0 bath,https://www.remax.ca/nl/sally-s-cove-real-estate/2-lot-main-street-wp_idm73000004-27180472-lst,No Image Available
"$265,000","3047 Walsh River Road,",Labrador City,NL,3 bed 1 bath,https://www.remax.ca/nl/labrador-city-real-estate/3047-walsh-river-road-wp_idm73000004-27163283-lst,No Image Available
"$349,900","134 Hamilton River Road,",Happy Valley Goose Bay,NL,3 bed 1 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/134-hamilton-river-road-wp_idm73000004-27161918-lst,No Image Available
"$160,000","76 Main Street,",Seal Cove,NL,3 bed 2 bath,https://www.remax.ca/nl/seal-cove-real-estate/76-main-street-wp_idm73000004-27157855-lst,No Image Available
"$349,999","825 Cook Crescent,",Labrador City,NL,3 bed 2 bath,https://www.remax.ca/nl/labrador-city-real-estate/825-cook-crescent-wp_idm73000004-27146236-lst,No Image Available
"$349,900","2 Park Drive,",Happy Valley Goose Bay,NL,5 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/2-park-drive-wp_idm73000004-27144534-lst,No Image Available
"$369,000","107 Park Drive,",Happy Valley Goose Bay,NL,5 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/107-park-drive-wp_idm73000004-27141182-lst,No Image Available
"$369,000","5 Pleasant Avenue,",Happy Valley Goose Bay,NL,4 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/5-pleasant-avenue-wp_idm73000004-27139583-lst,No Image Available
"$259,900","10 Taylor's Avenue,",Port Saunders,NL,0 bed 0 bath,https://www.remax.ca/nl/port-saunders-real-estate/10-taylor-s-avenue-wp_idm73000004-27139120-lst,No Image Available
"$239,900","8 Taylor's Avenue,",Port Saunders,NL,0 bed 0 bath,https://www.remax.ca/nl/port-saunders-real-estate/8-taylor-s-avenue-wp_idm73000004-27139119-lst,No Image Available
"$184,999","4028 Duley Crescent,",Labrador City,NL,2 bed 1 bath,https://www.remax.ca/nl/labrador-city-real-estate/4028-duley-crescent-wp_idm73000004-27130164-lst,No Image Available
"$209,000","11 Woods Street,",Twillingate,NL,3 bed 1 bath,https://www.remax.ca/nl/twillingate-real-estate/11-woods-street-wp_idm73000004-27126878-lst,No Image Available
"$175,000","12-14 Water Street,",St. Anthony,NL,3 bed 1 bath,https://www.remax.ca/nl/st-anthony-real-estate/12-14-water-street-wp_idm73000004-27126703-lst,No Image Available
"$395,000","826 Willow Drive,",Labrador City,NL,3 bed 2 bath,https://www.remax.ca/nl/labrador-city-real-estate/826-willow-drive-wp_idm73000004-27123604-lst,images/826_Willow_Drive__Labrador_City__NL.jpg
"$409,000","108 Portage Road,",North West River,NL,3 bed 2 bath,https://www.remax.ca/nl/north-west-river-real-estate/108-portage-road-wp_idm73000004-27120162-lst,images/108_Portage_Road__North_West_River__NL.jpg
"$324,900","Lot 78694 Hamilton River Road,",Happy Valley Goose Bay,NL,n/a bed 0 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/lot-78694-hamilton-river-road-wp_idm73000004-27120167-lst,images/Lot_78694_Hamilton_River_Road__Happy_Valley_Goose_Bay__NL.jpg
"$309,000","38 Subdivision Road,",Anchor Point,NL,3 bed 3 bath,https://www.remax.ca/nl/anchor-point-real-estate/38-subdivision-road-wp_idm73000004-27119760-lst,images/38_Subdivision_Road__Anchor_Point__NL.jpg
"$199,000","13 Burkes Road,",Flowers Cove,NL,4 bed 2 bath,https://www.remax.ca/nl/flowers-cove-real-estate/13-burkes-road-wp_idm73000004-27119011-lst,images/13_Burkes_Road__Flowers_Cove__NL.jpg
"$96,900","13-17 Trailer Court,",Jacksons Arm,NL,3 bed 2 bath,https://www.remax.ca/nl/jacksons-arm-real-estate/13-17-trailer-court-wp_idm73000004-27110931-lst,images/13_17_Trailer_Court__Jacksons_Arm__NL.jpg
"$319,000","303 Osbourne Street,",Labrador City,NL,3 bed 1 bath,https://www.remax.ca/nl/labrador-city-real-estate/303-osbourne-street-wp_idm73000004-27104396-lst,No Image Available
"$249,900","110A Main Street,",Twillingate,NL,5 bed 2 bath,https://www.remax.ca/nl/twillingate-real-estate/110a-main-street-wp_idm73000004-27102579-lst,No Image Available
"$89,999","6 Groves Point Road,",Happy Valley / Goose Bay,NL,3 bed 0 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/6-groves-point-road-wp_idm73000004-27098335-lst,No Image Available
"$319,000","650 Main Road,",Fogo Island(Shoal Bay),NL,6 bed 3 bath,https://www.remax.ca/nl/fogo-island-shoal-bay-real-estate/650-main-road-wp_idm73000004-27096963-lst,No Image Available
"$299,000","45 Dunfield Street,",Wabush,NL,4 bed 2 bath,https://www.remax.ca/nl/wabush-real-estate/45-dunfield-street-wp_idm73000004-27096914-lst,No Image Available
"$75,000","12 A Fillier Road,",Englee,NL,3 bed 1 bath,https://www.remax.ca/nl/englee-real-estate/12-a-fillier-road-wp_idm73000004-27096912-lst,No Image Available
"$299,000","14 Flatwater Pond,",Baie Verte,NL,3 bed 2 bath,https://www.remax.ca/luxury/nl/baie-verte-real-estate/14-flatwater-pond-wp_idm73000004-27093606-lst,No Image Available
"$273,500","4 Quarry Road,",Happy Valley Goose Bay,NL,2 bed 3 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/4-quarry-road-wp_idm73000004-27093620-lst,No Image Available
"$499,000","28 McLean Crescent,",Happy Valley Goose Bay,NL,5 bed 3 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/28-mclean-crescent-wp_idm73000004-27093611-lst,No Image Available
"$579,000","4 Commercial Street,",Happy Valley Goose Bay,NL,3 bed 3 bath,https://www.remax.ca/luxury/nl/happy-valley-goose-bay-real-estate/4-commercial-street-wp_idm73000004-27089172-lst,No Image Available
"$374,000","74 Whiteway Drive,",Wabush,NL,3 bed 2 bath,https://www.remax.ca/nl/wabush-real-estate/74-whiteway-drive-wp_idm73000004-27088396-lst,No Image Available
"$229,000","57 Main Street,",Fogo Island (Deep Bay),NL,3 bed 1 bath,https://www.remax.ca/nl/fogo-island-deep-bay-real-estate/57-main-street-wp_idm73000004-27087316-lst,No Image Available
"$189,500","45 Main Street,",Baie verte,NL,6 bed 2 bath,https://www.remax.ca/nl/baie-verte-real-estate/45-main-street-wp_idm73000004-27087198-lst,No Image Available
"$59,900","18 Main Road,",Sops Arm,NL,3 bed 1 bath,https://www.remax.ca/nl/sops-arm-real-estate/18-main-road-wp_idm73000004-27087156-lst,No Image Available
"$299,000","21 Anderson Street,",Wabush,NL,3 bed 1 bath,https://www.remax.ca/nl/wabush-real-estate/21-anderson-street-wp_idm73000004-27087114-lst,images/21_Anderson_Street__Wabush__NL.jpg
"$199,000","67 Roberts Road,",Happy Valley Goose Bay,NL,2 bed 1 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/67-roberts-road-wp_idm73000004-27086879-lst,images/67_Roberts_Road__Happy_Valley_Goose_Bay__NL.jpg
"$189,900","7 Upper Jenkins Cove Road,",Twillingate,NL,3 bed 1 bath,https://www.remax.ca/nl/twillingate-real-estate/7-upper-jenkins-cove-road-wp_idm73000004-27086794-lst,images/7_Upper_Jenkins_Cove_Road__Twillingate__NL.jpg
"$459,000","69 Snows Drive,",Wabush,NL,6 bed 2 bath,https://www.remax.ca/nl/wabush-real-estate/69-snows-drive-wp_idm73000004-27086758-lst,images/69_Snows_Drive__Wabush__NL.jpg
"$20,000","25 Clearview Drive,",Crow Head,Twillingate,n/a bed 0 bath,https://www.remax.ca/nl/crow-head-twillingate-real-estate/25-clearview-drive-wp_idm73000004-27074218-lst,images/25_Clearview_Drive__Crow_Head__Twillingate__NL.jpg
"$119,900","1 Coozes Road,",Hillgrade,NL,2 bed 1 bath,https://www.remax.ca/nl/hillgrade-real-estate/1-coozes-road-wp_idm73000004-27073822-lst,images/1_Coozes_Road__Hillgrade__NL.jpg
"$449,500","50 Johnny Hill Drive,",Happy Valley Goose Bay,NL,4 bed 3 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/50-johnny-hill-drive-wp_idm73000004-27069256-lst,No Image Available
"$129,900","5 Main Street,",Pike's Arm,NL,3 bed 2 bath,https://www.remax.ca/nl/pike-s-arm-real-estate/5-main-street-wp_idm73000004-27063733-lst,No Image Available
"$559,000","55 Valleyview Drive,",Happy Valley Goose Bay,NL,3 bed 3 bath,https://www.remax.ca/luxury/nl/happy-valley-goose-bay-real-estate/55-valleyview-drive-wp_idm73000004-27063613-lst,No Image Available
"$499,900","19 Valleyview Drive,",Happy Valley Goose Bay,NL,3 bed 3 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/19-valleyview-drive-wp_idm73000004-27063437-lst,No Image Available
"$169,000","93 Main Road,",Twillingate,NL,2 bed 1 bath,https://www.remax.ca/nl/twillingate-real-estate/93-main-road-wp_idm73000004-27061743-lst,No Image Available
"$189,000","4 Greenham's Point,",Bayview,Twillingate,3 bed 2 bath,https://www.remax.ca/nl/bayview-twillingate-real-estate/4-greenham-s-point-wp_idm73000004-27050382-lst,No Image Available
"$284,000","4041 Ashuanipi Crescent,",Labrador City,NL,2 bed 1 bath,https://www.remax.ca/nl/labrador-city-real-estate/4041-ashuanipi-crescent-wp_idm73000004-27050558-lst,No Image Available
"$69,900","0 Main Street,",Little Ward Harbour,NL,n/a bed 0 bath,https://www.remax.ca/nl/little-ward-harbour-real-estate/0-main-street-wp_idm73000004-27050269-lst,No Image Available
"$149,000","9 Newtown Road,",Seal Cove,NL,5 bed 3 bath,https://www.remax.ca/nl/seal-cove-real-estate/9-newtown-road-wp_idm73000004-27043196-lst,No Image Available
"$90,000","3040 Flora Crescent,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/3040-flora-crescent-wp_idm73000004-27041440-lst,No Image Available
"$409,000","12 Riverview Drive,",Happy Valley Goose Bay,NL,3 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/12-riverview-drive-wp_idm73000004-27041322-lst,No Image Available
"$180,000","54 Main Road,",Fogo Island(Deep Bay),NL,3 bed 1 bath,https://www.remax.ca/nl/fogo-island-deep-bay-real-estate/54-main-road-wp_idm73000004-27036247-lst,No Image Available
"$325,000","4057 Duley Crescent,",Labrador City,NL,3 bed 2 bath,https://www.remax.ca/nl/labrador-city-real-estate/4057-duley-crescent-wp_idm73000004-27031074-lst,No Image Available
"$69,000","0 Main Road,",Southern Arm,NL,2 bed 1 bath,https://www.remax.ca/nl/southern-arm-real-estate/0-main-road-wp_idm73000004-27029747-lst,No Image Available
"$199,000","76 Windsor Drive,",Happy Valley Goose Bay,NL,4 bed 1 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/76-windsor-drive-wp_idm73000004-27028500-lst,images/76_Windsor_Drive__Happy_Valley_Goose_Bay__NL.jpg
"$349,000","38 Mesher Drive,",Happy Valley Goose Bay,NL,4 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/38-mesher-drive-wp_idm73000004-27024945-lst,images/38_Mesher_Drive__Happy_Valley_Goose_Bay__NL.jpg
"$210,000","Lot #145275 South West Arm Shabogamo Highway,",Wabush,NL,3 bed 1 bath,https://www.remax.ca/nl/wabush-real-estate/lot-145275-south-west-arm-shabogamo-highway-wp_idm73000004-27007253-lst,images/Lot__145275_South_West_Arm_Shabogamo_Highway__Wabush__NL.jpg
"$425,000","15 Salt Harbour Road,",Herring Neck,NL,1 bed 2 bath,https://www.remax.ca/luxury/nl/herring-neck-real-estate/15-salt-harbour-road-wp_idm73000004-26999877-lst,images/15_Salt_Harbour_Road__Herring_Neck__NL.jpg
"$44,500","20 Freake's Road,",Joe Batt's,NL,n/a bed 0 bath,https://www.remax.ca/nl/joe-batt-s-real-estate/20-freake-s-road-wp_idm73000004-26994012-lst,images/20_Freake_s_Road__Joe_Batt_s__NL.jpg
"$110,000","106 Raven Avenue,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/106-raven-avenue-wp_idm73000004-26989487-lst,images/106_Raven_Avenue__Labrador_City__NL.jpg
"$105,000","134 Raven Avenue,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/134-raven-avenue-wp_idm73000004-26989485-lst,No Image Available
"$105,000","136 Raven Avenue,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/136-raven-avenue-wp_idm73000004-26989483-lst,No Image Available
"$130,000","3B Maple Crescent,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/3b-maple-crescent-wp_idm73000004-26988586-lst,No Image Available
"$179,900","90A Main Road,",Fogo Island( Joe batts Arm),NL,4 bed 2 bath,https://www.remax.ca/nl/fogo-island-joe-batts-arm-real-estate/90a-main-road-wp_idm73000004-26988246-lst,No Image Available
"$625,900","13-21 Barnhill Road,",Baie Verte,NL,0 bed 0 bath,https://www.remax.ca/luxury/nl/baie-verte-real-estate/13-21-barnhill-road-wp_idm73000004-25920444-lst,No Image Available
"$115,000","140 Raven Avenue,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/140-raven-avenue-wp_idm73000004-26978530-lst,No Image Available
"$115,000","207 Sparrow Street,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/207-sparrow-street-wp_idm73000004-26978528-lst,No Image Available
"$105,000","138 Raven Avenue,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/138-raven-avenue-wp_idm73000004-26978531-lst,No Image Available
"$110,000","204 Sparrow Street,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/204-sparrow-street-wp_idm73000004-26978529-lst,No Image Available
"$105,000","209 Sparrow Street,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/209-sparrow-street-wp_idm73000004-26978527-lst,No Image Available
"$105,000","211 Sparrow Street,",Labrador City,NL,n/a bed 0 bath,https://www.remax.ca/nl/labrador-city-real-estate/211-sparrow-street-wp_idm73000004-26978526-lst,No Image Available
"$177,500","7 Bennett Terrace,",Baie Verte,NL,6 bed 3 bath,https://www.remax.ca/nl/baie-verte-real-estate/7-bennett-terrace-wp_idm73000004-26978193-lst,No Image Available
"$374,900","27A Lowerview Road,",Crow Head,NL,4 bed 3 bath,https://www.remax.ca/nl/crow-head-real-estate/27a-lowerview-road-wp_idm73000004-26969623-lst,No Image Available
"$255,000","17 Deharving Drive,",Happy Valley Goose Bay,NL,4 bed 2 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/17-deharving-drive-wp_idm73000004-26963618-lst,No Image Available
"$59,900","11 Eastern Drive,",Rocky Harbour,NL,n/a bed 0 bath,https://www.remax.ca/nl/rocky-harbour-real-estate/11-eastern-drive-wp_idm73000004-26963617-lst,images/11_Eastern_Drive__Rocky_Harbour__NL.jpg
"$49,900","19 Eastern Drive,",Rocky Harbour,NL,n/a bed 0 bath,https://www.remax.ca/nl/rocky-harbour-real-estate/19-eastern-drive-wp_idm73000004-26963615-lst,images/19_Eastern_Drive__Rocky_Harbour__NL.jpg
"$49,900","15 Eastern Drive,",Rocky Harbour,NL,n/a bed 0 bath,https://www.remax.ca/nl/rocky-harbour-real-estate/15-eastern-drive-wp_idm73000004-26963616-lst,images/15_Eastern_Drive__Rocky_Harbour__NL.jpg
"$185,000","32 Cabot Street,",St. Anthony,NL,5 bed 2 bath,https://www.remax.ca/nl/st-anthony-real-estate/32-cabot-street-wp_idm73000004-26960585-lst,images/32_Cabot_Street__St__Anthony__NL.jpg
"$139,000","819 Retty Street,",Labrador City,NL,3 bed 1 bath,https://www.remax.ca/nl/labrador-city-real-estate/819-retty-street-wp_idm73000004-26952870-lst,images/819_Retty_Street__Labrador_City__NL.jpg
"$84,500","9 Main Road,",Fogo Island( Tilting),NL,n/a bed 0 bath,https://www.remax.ca/nl/fogo-island-tilting-real-estate/9-main-road-wp_idm73000004-26952536-lst,images/9_Main_Road__Fogo_Island__Tilting___NL.jpg
"$415,000","15-21 Starigan Hill Road,",St. Anthony,NL,7 bed 5 bath,https://www.remax.ca/luxury/nl/st-anthony-real-estate/15-21-starigan-hill-road-wp_idm73000004-26952206-lst,No Image Available
"$449,900","24 Mackenzie Drive,",Happy Valley Goose Bay,NL,4 bed 4 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/24-mackenzie-drive-wp_idm73000004-26946829-lst,No Image Available
"$149,900","17 Clearview Drive,",Crow Head,NL,3 bed 1 bath,https://www.remax.ca/nl/crow-head-real-estate/17-clearview-drive-wp_idm73000004-26946805-lst,No Image Available
"$36,000","3 Baker's Lane,",St. Patricks,NL,n/a bed 0 bath,https://www.remax.ca/nl/st-patricks-real-estate/3-baker-s-lane-wp_idm73000004-26934453-lst,No Image Available
"$69,000","9 Markland Road,",Happy Valley Goose Bay,NL,n/a bed 0 bath,https://www.remax.ca/nl/happy-valley-goose-bay-real-estate/9-markland-road-wp_idm73000004-26920122-lst,No Image Available
